wikipedia	id_geonames	lat	lon	name_modern	name_historical	country	country_ISO3	region
	3068963	50.2575	17.3488	Ondřejovice (Zlaté Hory)	Endersdorf			czech_republic
	2769573	47.2500	14.4833	Oberzeiring (Pölstal)	Oberzeiring			austria
	2769900	48.3213	13.3343	Obernberg am Inn	Obernberg			austria
	2770113	48.1504	15.5453	Ober-Grafendorf	Obergrafendorf			austria
	2770400	48.2590	16.3645	Nussdorf (Wien)	Nussdorf (Wien)			austria
	3069551	50.5947	13.4824	Nová Ves v Horách	Gebirgsneudorf			czech_republic
	2770634	48.0500	14.3333	Neuzeug (Sierning)	Neuzeug (Sierning)			austria
	2770844	47.6642	15.5723	Neuberg an der Mürz	Neuberg			austria
	3069934	50.3224	12.7294	Nejdek	Neudek			czech_republic
	3069969	49.9748	13.1646	Nečtiny	Netschetin			czech_republic
	3070122	50.4167	16.1629	Náchod	Nachod			czech_republic
	3070291	50.5030	13.6362	Most	Brüx			czech_republic
	2771305	48.0258	16.3051	Möllersdorf (Traiskirchen)	Möllersdorf			austria
	3070409	49.7770	16.9195	Mohelnice	Müglitz			czech_republic
	3070622	50.6587	14.7247	Mimoň	Niemes			czech_republic
	2771619	47.8776	14.1336	Micheldorf in Oberösterreich	Micheldorf			austria
